frecuencia,indicador,region,tramo_edad,periodo,valor
M,DES,11,Y35T44,2010-01-01/P3M,420.7637076214404
M,DES,11,Y35T44,2010-02-01/P3M,244.3851610146174
M,DES,11,Y35T44,2010-03-01/P3M,531.4781399576052
M,DES,11,Y35T44,2010-04-01/P3M,650.276185223249
M,DES,11,Y35T44,2010-05-01/P3M,789.7086339398898
M,DES,11,Y35T44,2010-06-01/P3M,658.9434604113048
M,DES,11,Y35T44,2010-07-01/P3M,624.9408770149928
M,DES,11,Y35T44,2010-08-01/P3M,432.0765589037912
M,DES,11,Y35T44,2010-09-01/P3M,464.54244953640926
M,DES,11,Y35T44,2010-10-01/P3M,441.180229194397
M,DES,11,Y35T44,2010-11-01/P3M,470.6985553310776
M,DES,11,Y35T44,2010-12-01/P3M,312.32194062133357
M,DES,11,Y35T44,2011-01-01/P3M,403.1881740516195
M,DES,11,Y35T44,2011-02-01/P3M,371.00123621131695
M,DES,11,Y35T44,2011-03-01/P3M,408.3199358240491
M,DES,11,Y35T44,2011-04-01/P3M,300.9866809705618
M,DES,11,Y35T44,2011-05-01/P3M,419.9433769672432
M,DES,11,Y35T44,2011-06-01/P3M,538.4727349816113
M,DES,11,Y35T44,2011-07-01/P3M,528.6735254512197
M,DES,11,Y35T44,2011-08-01/P3M,476.2725431298756
M,DES,11,Y35T44,2011-09-01/P3M,457.77304998833586
M,DES,11,Y35T44,2011-10-01/P3M,391.35138712559296
M,DES,11,Y35T44,2011-11-01/P3M,400.36092848089675
M,DES,11,Y35T44,2011-12-01/P3M,465.0714859882534
M,DES,11,Y35T44,2012-01-01/P3M,765.5237369836036
M,DES,11,Y35T44,2012-02-01/P3M,723.4071368961734
M,DES,11,Y35T44,2012-03-01/P3M,801.8403717960165
M,DES,11,Y35T44,2012-04-01/P3M,598.1947268087384
M,DES,11,Y35T44,2012-05-01/P3M,748.8116975368101
M,DES,11,Y35T44,2012-06-01/P3M,406.62320174416186
M,DES,11,Y35T44,2012-07-01/P3M,421.0062062959089
M,DES,11,Y35T44,2012-08-01/P3M,195.31583148931804
M,DES,11,Y35T44,2012-09-01/P3M,291.84253045315694
M,DES,11,Y35T44,2012-10-01/P3M,173.2351486881507
M,DES,11,Y35T44,2012-11-01/P3M,202.4812182079257
M,DES,11,Y35T44,2012-12-01/P3M,330.13121574425196
M,DES,11,Y35T44,2013-01-01/P3M,414.79813467689695
M,DES,11,Y35T44,2013-02-01/P3M,333.2787959383548
M,DES,11,Y35T44,2013-03-01/P3M,269.00063111590936
M,DES,11,Y35T44,2013-04-01/P3M,287.42547675515596
M,DES,11,Y35T44,2013-05-01/P3M,469.5121185320008
M,DES,11,Y35T44,2013-06-01/P3M,539.0928179031176
M,DES,11,Y35T44,2013-07-01/P3M,651.9441425994314
M,DES,11,Y35T44,2013-08-01/P3M,638.2850460321831
M,DES,11,Y35T44,2013-09-01/P3M,434.7108383216722
M,DES,11,Y35T44,2013-10-01/P3M,420.1837154277603
M,DES,11,Y35T44,2013-11-01/P3M,276.6911008339888
M,DES,11,Y35T44,2013-12-01/P3M,282.7834555130897
M,DES,11,Y35T44,2014-01-01/P3M,265.7181786758526
M,DES,11,Y35T44,2014-02-01/P3M,251.51924919516603
M,DES,11,Y35T44,2014-03-01/P3M,261.61461904636997
M,DES,11,Y35T44,2014-04-01/P3M,355.3936133549802
M,DES,11,Y35T44,2014-05-01/P3M,302.59898830420275
M,DES,11,Y35T44,2014-06-01/P3M,316.22504077562235
M,DES,11,Y35T44,2014-07-01/P3M,133.10675915427112
M,DES,11,Y35T44,2014-08-01/P3M,196.43716666318477
M,DES,11,Y35T44,2014-09-01/P3M,158.5073217007144
M,DES,11,Y35T44,2014-10-01/P3M,87.45655061765724
M,DES,11,Y35T44,2014-11-01/P3M,77.31343823516428
M,DES,11,Y35T44,2014-12-01/P3M,240.90601087859037
M,DES,11,Y35T44,2015-01-01/P3M,406.64767877620915
M,DES,11,Y35T44,2015-02-01/P3M,420.0610294002988
M,DES,11,Y35T44,2015-03-01/P3M,286.6849163910077
M,DES,11,Y35T44,2015-04-01/P3M,258.74063721093626
M,DES,11,Y35T44,2015-05-01/P3M,220.36577882326864
M,DES,11,Y35T44,2015-06-01/P3M,325.3520426480512
M,DES,11,Y35T44,2015-07-01/P3M,237.0335095936341
M,DES,11,Y35T44,2015-08-01/P3M,192.90369337528804
M,DES,11,Y35T44,2015-09-01/P3M,208.2328315266313
M,DES,11,Y35T44,2015-10-01/P3M,322.63967049785407
M,DES,11,Y35T44,2015-11-01/P3M,495.0479222326126
M,DES,11,Y35T44,2015-12-01/P3M,510.86095734196647
M,DES,11,Y35T44,2016-01-01/P3M,438.07141497020456
M,DES,11,Y35T44,2016-02-01/P3M,432.2021150288284
M,DES,11,Y35T44,2016-03-01/P3M,480.67084359263487
M,DES,11,Y35T44,2016-04-01/P3M,438.7290999599618
M,DES,11,Y35T44,2016-05-01/P3M,273.1334343042138
M,DES,11,Y35T44,2016-06-01/P3M,166.55826933636553
M,DES,11,Y35T44,2016-07-01/P3M,198.25248232661576
M,DES,11,Y35T44,2016-08-01/P3M,180.97210236685035
M,DES,11,Y35T44,2016-09-01/P3M,91.76645847318602
M,DES,11,Y35T44,2016-10-01/P3M,44.79955387613056
M,DES,11,Y35T44,2016-11-01/P3M,251.60927116702356
M,DES,11,Y35T44,2016-12-01/P3M,258.82166482308116
M,DES,11,Y35T44,2017-01-01/P3M,344.5640753831871
M,DES,11,Y35T44,2017-02-01/P3M,299.26880734489765
M,DES,11,Y35T44,2017-03-01/P3M,330.17826800838054
M,DES,11,Y35T44,2017-04-01/P3M,270.73154774838736
M,DES,11,Y35T44,2017-05-01/P3M,414.8976291932389
M,DES,11,Y35T44,2017-06-01/P3M,353.07423352293307
M,DES,11,Y35T44,2017-07-01/P3M,314.6744083149333
M,DES,11,Y35T44,2017-08-01/P3M,118.0222817806131
M,DES,11,Y35T44,2017-09-01/P3M,397.8758610705129
M,DES,11,Y35T44,2017-10-01/P3M,438.2658730472259
M,DES,11,Y35T44,2017-11-01/P3M,580.6026492607893
M,DES,11,Y35T44,2017-12-01/P3M,480.6033715723444
M,DES,11,Y35T44,2018-01-01/P3M,752.654178127556
M,DES,11,Y35T44,2018-02-01/P3M,520.9568391785348
M,DES,11,Y35T44,2018-03-01/P3M,628.7442566633738
M,DES,11,Y35T44,2018-04-01/P3M,484.5722404904732
M,DES,11,Y35T44,2018-05-01/P3M,512.0958274671666
M,DES,11,Y35T44,2018-06-01/P3M,223.39014397789336
M,DES,11,Y35T44,2018-07-01/P3M,38.10815694404984
M,DES,11,Y35T44,2018-08-01/P3M,209.96895077872355
M,DES,11,Y35T44,2018-09-01/P3M,235.50527204657885
M,DES,11,Y35T44,2018-10-01/P3M,278.88016615908197
M,DES,11,Y35T44,2018-11-01/P3M,352.77699368944207
M,DES,11,Y35T44,2018-12-01/P3M,389.0424354251549
M,DES,11,Y35T44,2019-01-01/P3M,390.4027282114328
M,DES,11,Y35T44,2019-02-01/P3M,270.1445166066412
M,DES,11,Y35T44,2019-03-01/P3M,310.2008084136198
M,DES,11,Y35T44,2019-04-01/P3M,305.45005153933283
M,DES,11,Y35T44,2019-05-01/P3M,326.6129256191382
M,DES,11,Y35T44,2019-06-01/P3M,324.9137055798911
M,DES,11,Y35T44,2019-07-01/P3M,345.9580380415179
M,DES,11,Y35T44,2019-08-01/P3M,489.8861311885805
M,DES,11,Y35T44,2019-09-01/P3M,500.563502141032
M,DES,11,Y35T44,2019-10-01/P3M,541.6760972482084
M,DES,11,Y35T44,2019-11-01/P3M,361.04422586365814
M,DES,11,Y35T44,2019-12-01/P3M,302.3136809612704
M,DES,11,Y35T44,2020-01-01/P3M,527.7668663295808
M,DES,11,Y35T44,2020-02-01/P3M,383.8788317393502
M,DES,11,Y35T44,2020-03-01/P3M,938.678306704437
M,DES,11,Y35T44,2020-04-01/P3M,1251.4574816955617
M,DES,11,Y35T44,2020-05-01/P3M,755.1194215271324
M,DES,11,Y35T44,2020-06-01/P3M,521.136255613934
M,DES,11,Y35T44,2020-07-01/P3M,479.9288760593018
M,DES,11,Y35T44,2020-08-01/P3M,912.4667699213946
M,DES,11,Y35T44,2020-09-01/P3M,839.2286789753185
M,DES,11,Y35T44,2020-10-01/P3M,559.6311366459081
M,DES,11,Y35T44,2020-11-01/P3M,210.3005225696668
M,DES,11,Y35T44,2020-12-01/P3M,364.00569568073007
M,DES,11,Y35T44,2021-01-01/P3M,450.13590380651794
M,DES,11,Y35T44,2021-02-01/P3M,629.2788690488837
M,DES,11,Y35T44,2021-03-01/P3M,742.386407976119
M,DES,11,Y35T44,2021-04-01/P3M,740.3964030144349
M,DES,11,Y35T44,2021-05-01/P3M,440.13031081793383
M,DES,11,Y35T44,2021-06-01/P3M,572.8584770246573
M,DES,11,Y35T44,2021-07-01/P3M,511.2872305968112
M,DES,11,Y35T44,2021-08-01/P3M,570.7739398619582
M,DES,11,Y35T44,2021-09-01/P3M,277.51936652820325
M,DES,11,Y35T44,2021-10-01/P3M,240.1087160952264
M,DES,11,Y35T44,2021-11-01/P3M,575.3724516338702
M,DES,11,Y35T44,2021-12-01/P3M,710.7901186315528
M,DES,11,Y35T44,2022-01-01/P3M,843.6615208180804
M,DES,11,Y35T44,2022-02-01/P3M,641.6855736426287
M,DES,11,Y35T44,2022-03-01/P3M,828.0434554126009
M,DES,11,Y35T44,2022-04-01/P3M,694.3586930020498
M,DES,11,Y35T44,2022-05-01/P3M,770.1691245803825
M,DES,11,Y35T44,2022-06-01/P3M,665.8103637688976
M,DES,11,Y35T44,2022-07-01/P3M,622.7577554581421
M,DES,11,Y35T44,2022-08-01/P3M,428.6066548503164
M,DES,11,Y35T44,2022-09-01/P3M,300.8866666330483
M,DES,11,Y35T44,2022-10-01/P3M,283.0585306572084
M,DES,11,Y35T44,2022-11-01/P3M,487.2798106744646
M,DES,11,Y35T44,2022-12-01/P3M,497.84942713522594
M,DES,11,Y35T44,2023-01-01/P3M,514.0856215145465
M,DES,11,Y35T44,2023-02-01/P3M,310.37625486764256
M,DES,11,Y35T44,2023-03-01/P3M,464.7162036798484
M,DES,11,Y35T44,2023-04-01/P3M,610.4535017709283
M,DES,11,Y35T44,2023-05-01/P3M,846.5581526910175
M,DES,11,Y35T44,2023-06-01/P3M,828.6356499582616
M,DES,11,Y35T44,2023-07-01/P3M,592.1601869770413
M,DES,11,Y35T44,2023-08-01/P3M,506.9582037109653
M,DES,11,Y35T44,2023-09-01/P3M,459.1862690706987
M,DES,11,Y35T44,2023-10-01/P3M,375.52518000976784
M,DES,11,Y35T44,2023-11-01/P3M,498.5450311647442
M,DES,11,Y35T44,2023-12-01/P3M,419.8728022613468
M,DES,11,Y35T44,2024-01-01/P3M,545.2592767995163
M,DES,11,Y35T44,2024-02-01/P3M,603.9816387690121
M,DES,11,Y35T44,2024-03-01/P3M,692.2811665345174
M,DES,11,Y35T44,2024-04-01/P3M,804.6955496112619
M,DES,11,Y35T44,2024-05-01/P3M,600.5762749076606
M,DES,11,Y35T44,2024-06-01/P3M,536.5989096586936
M,DES,11,Y35T44,2024-07-01/P3M,421.1071678367867
M,DES,11,Y35T44,2024-08-01/P3M,417.39951216311806
M,DES,11,Y35T44,2024-09-01/P3M,455.2629225423275
M,DES,11,Y35T44,2024-10-01/P3M,485.9002379949215
M,DES,11,Y35T44,2024-11-01/P3M,805.3738411233938
M,DES,11,Y35T44,2024-12-01/P3M,722.0889649181694
M,DES,11,Y35T44,2025-01-01/P3M,776.1590918276117
M,DES,11,Y35T44,2025-02-01/P3M,393.8214915247618
M,DES,16,Y15T24,2010-01-01/P3M,6005.618083880793
M,DES,16,Y15T24,2010-02-01/P3M,4651.190429811097
M,DES,16,Y15T24,2010-03-01/P3M,5344.015865056925
M,DES,16,Y15T24,2010-04-01/P3M,4850.052246348382
M,DES,16,Y15T24,2010-05-01/P3M,4524.384407920577
M,DES,16,Y15T24,2010-06-01/P3M,4075.2950048696575
M,DES,16,Y15T24,2010-07-01/P3M,5097.798462553954
M,DES,16,Y15T24,2010-08-01/P3M,6475.034586285661
M,DES,16,Y15T24,2010-09-01/P3M,5702.7757782527615
M,DES,16,Y15T24,2010-10-01/P3M,4572.561871719507
M,DES,16,Y15T24,2010-11-01/P3M,4869.005712894873
M,DES,16,Y15T24,2010-12-01/P3M,6364.853579176084
M,DES,16,Y15T24,2011-01-01/P3M,6828.447024788727
M,DES,16,Y15T24,2011-02-01/P3M,6181.850829587876
M,DES,16,Y15T24,2011-03-01/P3M,6330.637954809694
M,DES,16,Y15T24,2011-04-01/P3M,7697.293739264731
M,DES,16,Y15T24,2011-05-01/P3M,8039.626454263237
M,DES,16,Y15T24,2011-06-01/P3M,7501.839464134272
M,DES,16,Y15T24,2011-07-01/P3M,5685.122329923386
M,DES,16,Y15T24,2011-08-01/P3M,4581.680569049222
M,DES,16,Y15T24,2011-09-01/P3M,4992.872810592528
M,DES,16,Y15T24,2011-10-01/P3M,5582.5818656299825
M,DES,16,Y15T24,2011-11-01/P3M,5874.3507468748
M,DES,16,Y15T24,2011-12-01/P3M,5698.958784155888
M,DES,16,Y15T24,2012-01-01/P3M,6847.056083432443
M,DES,16,Y15T24,2012-02-01/P3M,8168.293431345316
M,DES,16,Y15T24,2012-03-01/P3M,8458.722851725246
M,DES,16,Y15T24,2012-04-01/P3M,6607.058060361925
M,DES,16,Y15T24,2012-05-01/P3M,5304.742218768207
M,DES,16,Y15T24,2012-06-01/P3M,5642.077539652511
M,DES,16,Y15T24,2012-07-01/P3M,7479.115980808346
M,DES,16,Y15T24,2012-08-01/P3M,7658.749488225105
M,DES,16,Y15T24,2012-09-01/P3M,6110.470667053318
M,DES,16,Y15T24,2012-10-01/P3M,4577.027592875201
M,DES,16,Y15T24,2012-11-01/P3M,6468.67606506153
M,DES,16,Y15T24,2012-12-01/P3M,5768.587732694258
M,DES,16,Y15T24,2013-01-01/P3M,6054.5489432945205
M,DES,16,Y15T24,2013-02-01/P3M,5223.939092586096
M,DES,16,Y15T24,2013-03-01/P3M,6451.219057406263
M,DES,16,Y15T24,2013-04-01/P3M,5647.364652429989
M,DES,16,Y15T24,2013-05-01/P3M,4146.294707628941
M,DES,16,Y15T24,2013-06-01/P3M,4432.158215713597
M,DES,16,Y15T24,2013-07-01/P3M,4438.542843471778
M,DES,16,Y15T24,2013-08-01/P3M,6349.9644091411765
M,DES,16,Y15T24,2013-09-01/P3M,6067.14767661931
M,DES,16,Y15T24,2013-10-01/P3M,6664.1400714687425
M,DES,16,Y15T24,2013-11-01/P3M,6411.638584536723
M,DES,16,Y15T24,2013-12-01/P3M,5076.032456565087
M,DES,16,Y15T24,2014-01-01/P3M,5807.858928381274
M,DES,16,Y15T24,2014-02-01/P3M,5705.780959313961
M,DES,16,Y15T24,2014-03-01/P3M,5596.512859022991
M,DES,16,Y15T24,2014-04-01/P3M,5285.8904874838
M,DES,16,Y15T24,2014-05-01/P3M,4814.432095641039
M,DES,16,Y15T24,2014-06-01/P3M,6312.448934521195
M,DES,16,Y15T24,2014-07-01/P3M,5533.544222849778
M,DES,16,Y15T24,2014-08-01/P3M,4116.426599592596
M,DES,16,Y15T24,2014-09-01/P3M,5342.591720471624
M,DES,16,Y15T24,2014-10-01/P3M,7318.7483268355345
M,DES,16,Y15T24,2014-11-01/P3M,8038.646212452635
M,DES,16,Y15T24,2014-12-01/P3M,6123.706033101175
M,DES,16,Y15T24,2015-01-01/P3M,4777.499986026068
M,DES,16,Y15T24,2015-02-01/P3M,4854.459661739237
M,DES,16,Y15T24,2015-03-01/P3M,6094.187997066482
M,DES,16,Y15T24,2015-04-01/P3M,5819.629482494539
M,DES,16,Y15T24,2015-05-01/P3M,5387.284384408012
M,DES,16,Y15T24,2015-06-01/P3M,4527.358272687531
M,DES,16,Y15T24,2015-07-01/P3M,4070.6500231115897
M,DES,16,Y15T24,2015-08-01/P3M,4219.157740707666
M,DES,16,Y15T24,2015-09-01/P3M,3396.1293025535024
M,DES,16,Y15T24,2015-10-01/P3M,3358.684831264454
M,DES,16,Y15T24,2015-11-01/P3M,3174.843749045883
M,DES,16,Y15T24,2015-12-01/P3M,3741.3868145292113
M,DES,16,Y15T24,2016-01-01/P3M,4571.14989872236
M,DES,16,Y15T24,2016-02-01/P3M,4338.850269892588
M,DES,16,Y15T24,2016-03-01/P3M,4717.304238375037
M,DES,16,Y15T24,2016-04-01/P3M,4503.066366115653
M,DES,16,Y15T24,2016-05-01/P3M,5143.5347215745
M,DES,16,Y15T24,2016-06-01/P3M,5804.307729086429
M,DES,16,Y15T24,2016-07-01/P3M,5959.369113394289
M,DES,16,Y15T24,2016-08-01/P3M,5207.513434071451
M,DES,16,Y15T24,2016-09-01/P3M,4257.068072028291
M,DES,16,Y15T24,2016-10-01/P3M,4662.644975709649
M,DES,16,Y15T24,2016-11-01/P3M,4711.323601191134
M,DES,16,Y15T24,2016-12-01/P3M,4339.981757974371
M,DES,16,Y15T24,2017-01-01/P3M,3103.688700147037
M,DES,16,Y15T24,2017-02-01/P3M,3868.138155777638
M,DES,16,Y15T24,2017-03-01/P3M,3534.4064021930353
M,DES,16,Y15T24,2017-04-01/P3M,5392.872400941259
M,DES,16,Y15T24,2017-05-01/P3M,5924.514719661812
M,DES,16,Y15T24,2017-06-01/P3M,6477.608650118027
M,DES,16,Y15T24,2017-07-01/P3M,5415.656024479875
M,DES,16,Y15T24,2017-08-01/P3M,4376.547210279508
M,DES,16,Y15T24,2017-09-01/P3M,4468.623205505801
M,DES,16,Y15T24,2017-10-01/P3M,4203.549980822269
M,DES,16,Y15T24,2017-11-01/P3M,5806.445959490181
M,DES,16,Y15T24,2017-12-01/P3M,6146.755383241684
M,DES,16,Y15T24,2018-01-01/P3M,5044.358378428346
M,DES,16,Y15T24,2018-02-01/P3M,3994.228210040067
M,DES,16,Y15T24,2018-03-01/P3M,3624.8947435703662
M,DES,16,Y15T24,2018-04-01/P3M,4582.958440114345
M,DES,16,Y15T24,2018-05-01/P3M,5544.3900481640385
M,DES,16,Y15T24,2018-06-01/P3M,5835.221605325411
M,DES,16,Y15T24,2018-07-01/P3M,5520.63616099405
M,DES,16,Y15T24,2018-08-01/P3M,6263.472115675602
M,DES,16,Y15T24,2018-09-01/P3M,5557.995895406912
M,DES,16,Y15T24,2018-10-01/P3M,7318.683540970604
M,DES,16,Y15T24,2018-11-01/P3M,5544.481057638438
M,DES,16,Y15T24,2018-12-01/P3M,4925.6299554257685
M,DES,16,Y15T24,2019-01-01/P3M,2703.1304333324447
M,DES,16,Y15T24,2019-02-01/P3M,3372.9592310222697
M,DES,16,Y15T24,2019-03-01/P3M,4901.792292117015
M,DES,16,Y15T24,2019-04-01/P3M,5736.8394936346285
M,DES,16,Y15T24,2019-05-01/P3M,5409.243603980632
M,DES,16,Y15T24,2019-06-01/P3M,5198.248736864321
M,DES,16,Y15T24,2019-07-01/P3M,4581.833486974937
M,DES,16,Y15T24,2019-08-01/P3M,4565.8681921164925
M,DES,16,Y15T24,2019-09-01/P3M,4994.8112614805395
M,DES,16,Y15T24,2019-10-01/P3M,4827.0349390287065
M,DES,16,Y15T24,2019-11-01/P3M,4777.104472071558
M,DES,16,Y15T24,2019-12-01/P3M,3947.940380146104
M,DES,16,Y15T24,2020-01-01/P3M,4298.153595477853
M,DES,16,Y15T24,2020-02-01/P3M,3444.060822428435
M,DES,16,Y15T24,2020-03-01/P3M,3148.486868010884
M,DES,16,Y15T24,2020-04-01/P3M,2669.415228403983
M,DES,16,Y15T24,2020-05-01/P3M,3339.2418131404584
M,DES,16,Y15T24,2020-06-01/P3M,2827.418198659486
M,DES,16,Y15T24,2020-07-01/P3M,3528.5719002976534
M,DES,16,Y15T24,2020-08-01/P3M,3027.77226633743
M,DES,16,Y15T24,2020-09-01/P3M,3990.5699799499225
M,DES,16,Y15T24,2020-10-01/P3M,3512.4983241403106
M,DES,16,Y15T24,2020-11-01/P3M,4864.943159907727
M,DES,16,Y15T24,2020-12-01/P3M,4571.87186061324
M,DES,16,Y15T24,2021-01-01/P3M,4458.891552174356
M,DES,16,Y15T24,2021-02-01/P3M,3567.8484343245195
M,DES,16,Y15T24,2021-03-01/P3M,3726.4051280709064
M,DES,16,Y15T24,2021-04-01/P3M,3905.648798440937
M,DES,16,Y15T24,2021-05-01/P3M,3082.2090098458852
M,DES,16,Y15T24,2021-06-01/P3M,2921.1503709517024
M,DES,16,Y15T24,2021-07-01/P3M,3059.6966921981507
M,DES,16,Y15T24,2021-08-01/P3M,3921.2438556196166
M,DES,16,Y15T24,2021-09-01/P3M,3544.715551875468
M,DES,16,Y15T24,2021-10-01/P3M,3324.480503471461
M,DES,16,Y15T24,2021-11-01/P3M,3228.0819508117447
M,DES,16,Y15T24,2021-12-01/P3M,3999.177364066974
M,DES,16,Y15T24,2022-01-01/P3M,4218.997123671149
M,DES,16,Y15T24,2022-02-01/P3M,3127.8419224634977
M,DES,16,Y15T24,2022-03-01/P3M,2464.950120999699
M,DES,16,Y15T24,2022-04-01/P3M,2739.306837495131
M,DES,16,Y15T24,2022-05-01/P3M,3603.886064307594
M,DES,16,Y15T24,2022-06-01/P3M,3274.821088730152
M,DES,16,Y15T24,2022-07-01/P3M,2685.5784687055634
M,DES,16,Y15T24,2022-08-01/P3M,2116.3642469402735
M,DES,16,Y15T24,2022-09-01/P3M,2889.7803653502915
M,DES,16,Y15T24,2022-10-01/P3M,4165.517083755424
M,DES,16,Y15T24,2022-11-01/P3M,5459.436319870247
M,DES,16,Y15T24,2022-12-01/P3M,5381.911974458273
M,DES,16,Y15T24,2023-01-01/P3M,4056.8286580676768
M,DES,16,Y15T24,2023-02-01/P3M,3461.5207969443018
M,DES,16,Y15T24,2023-03-01/P3M,3982.834949380134
M,DES,16,Y15T24,2023-04-01/P3M,4751.603186799955
M,DES,16,Y15T24,2023-05-01/P3M,5165.101870189888
M,DES,16,Y15T24,2023-06-01/P3M,5151.754579744449
M,DES,16,Y15T24,2023-07-01/P3M,4453.974698409991
M,DES,16,Y15T24,2023-08-01/P3M,3870.890402582682
M,DES,16,Y15T24,2023-09-01/P3M,3018.3856196667653
M,DES,16,Y15T24,2023-10-01/P3M,4098.94230549163
M,DES,16,Y15T24,2023-11-01/P3M,4114.62010628793
M,DES,16,Y15T24,2023-12-01/P3M,5457.890597150335
M,DES,16,Y15T24,2024-01-01/P3M,5034.3944808370325
M,DES,16,Y15T24,2024-02-01/P3M,5192.22900281227
M,DES,16,Y15T24,2024-03-01/P3M,4483.319295049021
M,DES,16,Y15T24,2024-04-01/P3M,4106.83358189849
M,DES,16,Y15T24,2024-05-01/P3M,4701.76247283214
M,DES,16,Y15T24,2024-06-01/P3M,4723.374926116363
M,DES,16,Y15T24,2024-07-01/P3M,5004.130783853604
M,DES,16,Y15T24,2024-08-01/P3M,4212.028957703258
M,DES,16,Y15T24,2024-09-01/P3M,4361.699639456306
M,DES,16,Y15T24,2024-10-01/P3M,4207.820127706394
M,DES,16,Y15T24,2024-11-01/P3M,5131.110761325118
M,DES,16,Y15T24,2024-12-01/P3M,6466.407072340017
M,DES,16,Y15T24,2025-01-01/P3M,6540.869171808444
M,DES,16,Y15T24,2025-02-01/P3M,4900.567880792966
M,DES,14,Y_GE65,2010-01-01/P3M,90.25098752277869
M,DES,14,Y_GE65,2010-02-01/P3M,84.3551464874765
M,DES,14,Y_GE65,2010-05-01/P3M,107.79389832156218
M,DES,14,Y_GE65,2010-06-01/P3M,99.89961792754283
M,DES,14,Y_GE65,2010-07-01/P3M,99.68968125760168
M,DES,14,Y_GE65,2011-04-01/P3M,81.06561933058804
M,DES,14,Y_GE65,2011-05-01/P3M,80.69065211782578
M,DES,14,Y_GE65,2011-06-01/P3M,81.14730992555194
M,DES,14,Y_GE65,2011-08-01/P3M,355.2000942138149
M,DES,14,Y_GE65,2011-09-01/P3M,346.41420087749134
M,DES,14,Y_GE65,2011-10-01/P3M,338.3162671553603
M,DES,14,Y_GE65,2012-02-01/P3M,165.9428872195191
M,DES,14,Y_GE65,2012-03-01/P3M,166.1773093446203
M,DES,14,Y_GE65,2012-04-01/P3M,158.8171033512573
M,DES,14,Y_GE65,2012-06-01/P3M,66.35810773686958
M,DES,14,Y_GE65,2012-07-01/P3M,66.2504946549593
M,DES,14,Y_GE65,2012-08-01/P3M,331.7176454584984
M,DES,14,Y_GE65,2012-09-01/P3M,396.02863731900334
M,DES,14,Y_GE65,2012-10-01/P3M,404.99418247195854
M,DES,14,Y_GE65,2012-11-01/P3M,147.31281934240027
M,DES,14,Y_GE65,2012-12-01/P3M,25.47914787764164
M,DES,14,Y_GE65,2013-01-01/P3M,26.226744317664323
M,DES,14,Y_GE65,2013-02-01/P3M,304.5073285355069
M,DES,14,Y_GE65,2013-03-01/P3M,313.3567319045127
M,DES,14,Y_GE65,2013-04-01/P3M,450.107247232312
M,DES,14,Y_GE65,2013-05-01/P3M,296.87049308870144
M,DES,14,Y_GE65,2013-06-01/P3M,305.36615237879727
M,DES,14,Y_GE65,2013-07-01/P3M,267.1015273356204
M,DES,14,Y_GE65,2013-08-01/P3M,223.5170958694881
M,DES,14,Y_GE65,2013-09-01/P3M,342.3231229646989
M,DES,14,Y_GE65,2013-10-01/P3M,225.7637375465139
M,DES,14,Y_GE65,2013-11-01/P3M,567.5162022259855
M,DES,14,Y_GE65,2013-12-01/P3M,473.9533016609329
M,DES,14,Y_GE65,2014-01-01/P3M,572.8433520216789
M,DES,14,Y_GE65,2014-02-01/P3M,142.74453723792885
M,DES,14,Y_GE65,2014-03-01/P3M,308.41660869182124
M,DES,14,Y_GE65,2014-04-01/P3M,209.49446320941223
M,DES,14,Y_GE65,2014-05-01/P3M,573.7717007472761
M,DES,14,Y_GE65,2014-06-01/P3M,414.8063930941951
M,DES,14,Y_GE65,2014-07-01/P3M,426.1201614072281
M,DES,14,Y_GE65,2014-08-01/P3M,187.57750595223905
M,DES,14,Y_GE65,2014-09-01/P3M,141.1812575334717
M,DES,14,Y_GE65,2014-10-01/P3M,340.70463174307156
M,DES,14,Y_GE65,2014-11-01/P3M,196.7401374564594
M,DES,14,Y_GE65,2014-12-01/P3M,197.29792611393577
M,DES,14,Y_GE65,2015-01-01/P3M,91.26828189516807
M,DES,14,Y_GE65,2015-02-01/P3M,130.66176687927313
M,DES,14,Y_GE65,2015-03-01/P3M,132.6441484403483
M,DES,14,Y_GE65,2015-04-01/P3M,285.2790682056198
M,DES,14,Y_GE65,2015-05-01/P3M,241.15226092384353
M,DES,14,Y_GE65,2015-06-01/P3M,245.7342196869349
M,DES,14,Y_GE65,2015-07-01/P3M,71.15795074842508
M,DES,14,Y_GE65,2015-08-01/P3M,72.70392849392312
M,DES,14,Y_GE65,2015-09-01/P3M,73.25458692740011
M,DES,14,Y_GE65,2015-12-01/P3M,624.1115712554131
M,DES,14,Y_GE65,2016-01-01/P3M,624.2367156672054
M,DES,14,Y_GE65,2016-02-01/P3M,603.1913034665444
M,DES,14,Y_GE65,2016-03-01/P3M,45.447646909368885
M,DES,14,Y_GE65,2016-04-01/P3M,240.87893692162356
M,DES,14,Y_GE65,2016-05-01/P3M,241.45822707733743
M,DES,14,Y_GE65,2016-06-01/P3M,237.67011713581977
M,DES,14,Y_GE65,2016-07-01/P3M,167.34783502194537
M,DES,14,Y_GE65,2016-08-01/P3M,219.63655233962953
M,DES,14,Y_GE65,2016-09-01/P3M,215.12558651592784
M,DES,14,Y_GE65,2016-10-01/P3M,84.27294494200628
M,DES,14,Y_GE65,2016-11-01/P3M,106.58143307743046
M,DES,14,Y_GE65,2016-12-01/P3M,203.1521627606213
M,DES,14,Y_GE65,2017-01-01/P3M,206.3785612671172
M,DES,14,Y_GE65,2017-02-01/P3M,179.853885872918
